domain,checked_url,final_url,http_status,fetch_error,shopify_detected,shopify_confidence,shopify_signals,checked_at
radpowerbikes.com,https://radpowerbikes.com,https://radpowerbikes.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:38.937989+00:00
radswan.co.uk,https://radswan.co.uk/,https://radswan.co.uk/,200,,0,none,,2026-03-16T14:33:38.947865+00:00
raewellness.co,https://raewellness.co,https://raewellness.co,429,HTTPError: 429,0,none,,2026-03-16T14:33:38.964488+00:00
railsclothing.com,https://railsclothing.com,https://railsclothing.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.029394+00:00
rains.com,https://rains.com,https://rains.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.072991+00:00
ralphchristian.com,https://ralphchristian.com,https://ralphchristian.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.078003+00:00
rapha.cc,https://www.rapha.cc/,https://www.rapha.cc/rd/en,200,,0,none,,2026-03-16T14:33:39.125657+00:00
rara.jewelry,https://rara.jewelry/,https://rara.jewelry/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.200259+00:00
rarebeauty.com,https://www.rarebeauty.com/,https://www.rarebeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.218906+00:00
ratioclothing.com,https://www.ratioclothing.com/,https://blacklapel.com/pages/welcome-ratio-clothing-clients?utm_source=ratio,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.223682+00:00
ravecoffee.co.uk,https://ravecoffee.co.uk/,https://ravecoffee.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.241909+00:00
rayconglobal.com,https://rayconglobal.com,https://rayconglobal.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.248333+00:00
readthelabel.se,https://readthelabel.se/,https://readthelabel.se/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.262511+00:00
rebag.com,https://rebag.com/,https://www.rebag.com:443/,200,,0,none,,2026-03-16T14:33:39.330382+00:00
rebeccaminkoff.com,https://rebeccaminkoff.com,https://rebeccaminkoff.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.358677+00:00
rec-room.com,https://rec-room.com/,https://rec-room.com/,200,,0,none,,2026-03-16T14:33:39.373356+00:00
recipeformen.se,https://recipeformen.se/,https://recipeformen.se/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.391368+00:00
redballjets.co,https://redballjets.co/,https://redballjets.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.429578+00:00
redeepatch.com,https://redeepatch.com/,https://redeepatch.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.444176+00:00
redmagic.gg,https://redmagic.gg,https://eu.redmagic.gg/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.481431+00:00
reelpaper.com,https://reelpaper.com/,https://reelpaper.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.512766+00:00
reggie.com,https://reggie.com/,https://reggie.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.516867+00:00
regimenlab.com,https://regimenlab.com/,https://regimenlab.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.522886+00:00
regrocery.co,https://regrocery.co/,https://regrocery.co/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:39.577579+00:00
rejuvia.co,https://www.rejuvia.co/,https://www.rejuvia.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.581313+00:00
rembeauty.com,https://rembeauty.com,https://rembeauty.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.583229+00:00
remedydrinks.com,https://remedydrinks.com,https://remedydrinks.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.635875+00:00
remysleep.com,https://www.remysleep.com/,https://www.remysleep.com/,200,,0,none,,2026-03-16T14:33:39.649444+00:00
renttherunway.com,https://renttherunway.com,https://www.renttherunway.com/,200,,0,none,,2026-03-16T14:33:39.664425+00:00
residusofficial.com,https://residusofficial.com/,https://residusofficial.com/,200,,0,none,,2026-03-16T14:33:39.715047+00:00
retrospec.com,https://retrospec.com/,https://retrospec.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.731523+00:00
reverie.com,https://www.reverie.com/,https://www.reverie.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.740663+00:00
revivalrugs.com,https://www.revivalrugs.com/,https://www.revivalrugs.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:39.899580+00:00
revolve.com,https://www.revolve.com/,https://www.revolve.com/,,TimeoutError: The read operation timed out,0,none,,2026-03-16T14:33:39.901040+00:00
rhinoshield.io,https://rhinoshield.io/,https://rhinoshield.io/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:39.900373+00:00
rhodeskin.com,https://www.rhodeskin.com/,https://www.rhodeskin.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:39.946652+00:00
rhone.com,https://rhone.com,https://www.rhone.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:40.037557+00:00
ridecake.com,https://ridecake.com/,https://ridecake.com/en-DE,200,,0,none,,2026-03-16T14:33:40.061421+00:00
ridgewallet.com,https://ridgewallet.com,https://ridgewallet.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.081726+00:00
rileyhome.com,https://www.rileyhome.com/,https://www.rileyhome.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.146495+00:00
rimowa.com,https://www.rimowa.com/us/en/home,https://www.rimowa.com/us/en/home,403,HTTPError: 403,0,none,,2026-03-16T14:33:40.149142+00:00
rindsnacks.com,https://www.rindsnacks.com/,https://www.rindsnacks.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.234902+00:00
ring.com,https://ring.com/,https://ring.com/de/de,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:40.272284+00:00
riparipa.com,https://riparipa.com/,https://riparipa.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.294299+00:00
ripndipclothing.com,https://ripndipclothing.com,https://ripndipclothing.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.335085+00:00
riptidesports.com,https://www.riptidesports.com/,https://www.riptidesports.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.384989+00:00
riseandfall.co,https://riseandfall.co/,https://riseandfall.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.411180+00:00
risebrewingco.com,https://risebrewingco.com/,https://risebrewingco.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.459456+00:00
risewell.com,https://risewell.com/,https://risewell.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.476194+00:00
ritual.com,https://ritual.com/,https://ritual.com/,200,,0,none,,2026-03-16T14:33:40.516519+00:00
rmdy.com,https://rmdy.com/,https://rmdy.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.542923+00:00
roark.com,https://roark.com/,https://roark.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:33:40.565172+00:00
robingolf.com,https://robingolf.com/,https://robingolf.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.609315+00:00
rocketsofawesome.com,https://www.rocketsofawesome.com/,https://www.rocketsofawesome.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.610006+00:00
rockysmatcha.com,https://www.rockysmatcha.com/,https://www.rockysmatcha.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.681138+00:00
roguefitness.com,https://www.roguefitness.com/,https://www.roguefitness.com/,200,,0,none,,2026-03-16T14:33:40.734503+00:00
roka.com,https://www.roka.com/,https://www.roka.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:40.744076+00:00
roolee.com,https://roolee.com,https://roolee.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.750750+00:00
room.com,https://room.com/,https://room.com/eu/,200,,0,none,,2026-03-16T14:33:40.840420+00:00
roomify.com,https://www.roomify.com/,https://www.roomify.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.867632+00:00
rootine.co,https://rootine.co/,https://rootine.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.916600+00:00
roseskinco.com,https://roseskinco.com,https://roseskinco.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:40.945534+00:00
rothys.com,https://rothys.com/,https://rothys.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.059306+00:00
roveconcepts.com,https://www.roveconcepts.com/,https://www.roveconcepts.com/,200,,0,none,,2026-03-16T14:33:41.061918+00:00
rowanfordogs.com,https://rowanfordogs.com,https://rowanfordogs.com,200,,0,none,,2026-03-16T14:33:41.103390+00:00
rowingblazers.com,https://rowingblazers.com,https://rowingblazers.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.109616+00:00
rsvp-paris.com,https://rsvp-paris.com/,https://rsvp-paris.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.186812+00:00
rticoutdoors.com,https://rticoutdoors.com/,https://rticoutdoors.com/,,TimeoutError: The read operation timed out,0,none,,2026-03-16T14:33:41.258842+00:00
ruby.fun,https://ruby.fun/,https://hamrobus.net/,200,,0,none,,2026-03-16T14:33:41.336387+00:00
ruffians.co.uk,https://ruffians.co.uk/,https://ruffians.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.876026+00:00
ruggable.com,https://ruggable.com/,https://ruggable.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:41.903533+00:00
rukahair.com,https://rukahair.com/,https://rukahair.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.962084+00:00
rumpl.com,https://rumpl.com,https://rumpl.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:41.969952+00:00
rungum.com,https://rungum.com/,https://rungum.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.011785+00:00
russet.com,https://www.russet.com/,https://www.russet.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.060922+00:00
ruubisthlm.com,https://ruubisthlm.com/,https://ruubisthlm.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:42.111294+00:00
ryvelle.se,https://ryvelle.se/,https://ryvelle.se/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.152837+00:00
saatva.com,https://www.saatva.com/,https://www.saatva.com/,200,,0,none,,2026-03-16T14:33:42.188285+00:00
sabah.am,http://www.sabah.am/,https://www.sabah.am/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.212842+00:00
sachajuan.com,https://sachajuan.com/,https://sachajuan.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.214045+00:00
saiehello.com,https://saiehello.com,https://saiehello.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.214421+00:00
saje.com,https://saje.com,https://saje.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.270197+00:00
sakara.com,https://www.sakara.com/,https://www.sakara.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:42.320046+00:00
saltandstone.com,https://www.saltandstone.com/,https://www.saltandstone.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.345467+00:00
saltgrooming.com,https://www.saltgrooming.com/,https://www.saltgrooming.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.370789+00:00
samelosangeles.com,https://www.samelosangeles.com/,https://www.samelosangeles.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.373745+00:00
sandcloud.com,https://www.sandcloud.com,https://www.sandcloud.com,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:42.430297+00:00
sandlandsleep.com,https://sandlandsleep.com/,https://sandlandsleep.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.496436+00:00
sandmarc.com,https://sandmarc.com,https://sandmarc.com,429,HTTPError: 429,1,high,shopify_text,2026-03-16T14:33:42.502068+00:00
sarahflint.com,https://sarahflint.com,https://sarahflint.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.510071+00:00
satechi.net,https://satechi.net,https://satechi.net,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.520538+00:00
satisfyrunning.com,https://satisfyrunning.com/,https://satisfyrunning.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.568564+00:00
savagex.com,https://savagex.com,https://www.savagex.com/,403,HTTPError: 403,0,none,,2026-03-16T14:33:42.632625+00:00
sayebrand.com,https://www.sayebrand.com/,https://www.sayebrand.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.656008+00:00
saysky.us,https://saysky.us/,https://saysky.us/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.662698+00:00
scandinaviandesigns.com,https://scandinaviandesigns.com,https://scandinaviandesigns.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.668756+00:00
scarletperiod.com,https://scarletperiod.com/,https://scarletperiod.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.668153+00:00
scentbird.com,https://www.scentbird.com/,https://www.scentbird.com/,403,HTTPError: 403,0,none,,2026-03-16T14:33:42.713549+00:00
scentbox.com,https://www.scentbox.com/,https://www.scentbox.com/,200,,0,none,,2026-03-16T14:33:42.799051+00:00
schmidts.com,https://schmidts.com/,https://schmidts.com/,200,,0,none,,2026-03-16T14:33:42.865666+00:00
schoolhouse.com,https://schoolhouse.com,https://schoolhouse.com,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:42.878928+00:00
schoolyardsnacks.com,https://schoolyardsnacks.com,https://schoolyardsnacks.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:42.936312+00:00
scrubdaddy.com,https://scrubdaddy.com,https://scrubdaddy.com,200,,0,none,,2026-03-16T14:33:42.980097+00:00
scufgaming.com,https://scufgaming.com/,https://www.scufgaming.com/de/de,200,,0,none,,2026-03-16T14:33:43.089042+00:00
sculpd.com,https://sculpd.com/,https://sculpd.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.218841+00:00
secretlab.co,https://secretlab.co,https://secretlab.co,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.219326+00:00
seed.com,https://seed.com/,https://seed.com/,200,,0,none,,2026-03-16T14:33:43.220913+00:00
seedlipdrinks.com,https://www.seedlipdrinks.com,https://www.seedlipdrinks.com/en-us,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:43.255891+00:00
semainehealth.com,https://www.semainehealth.com/,https://www.semainehealth.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.286308+00:00
senianewyork.com,https://senianewyork.com/,https://senianewyork.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.342813+00:00
serenaandlily.com,https://serenaandlily.com,https://www.serenaandlily.com/,403,HTTPError: 403,0,none,,2026-03-16T14:33:43.352431+00:00
serveddrinks.co.uk,https://www.serveddrinks.co.uk/,https://www.serveddrinks.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.446270+00:00
setactive.co,https://setactive.co/,https://setactive.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.519346+00:00
sezane.com,https://sezane.com,https://www.sezane.com:443/,403,HTTPError: 403,0,none,,2026-03-16T14:33:43.643828+00:00
shadyrays.com,https://shadyrays.com,https://shadyrays.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.696072+00:00
shapermint.com,https://shapermint.com/,https://shapermint.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:43.734847+00:00
shavelogic.com,https://shavelogic.com,https://www.shavelogic.com/,200,,0,none,,2026-03-16T14:33:43.811808+00:00
shearrevival.com,https://www.shearrevival.com/,https://www.shearrevival.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.822273+00:00
sheepinc.com,https://sheepinc.com/,https://sheepinc.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.934765+00:00
sheertex.com,https://www.sheertex.com/,https://www.sheertex.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:43.975971+00:00
shefit.com,https://shefit.com,https://shefit.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.037771+00:00
shethinx.com,https://www.shethinx.com/,https://www.thinx.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.062023+00:00
shewy.co,https://shewy.co/,https://shewy.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.088862+00:00
shinesty.com,https://www.shinesty.com/,https://www.shinesty.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:44.095527+00:00
shinola.com,https://www.shinola.com/,https://www.shinola.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.164921+00:00
shoepalace.com,https://shoepalace.com,https://shoepalace.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.169467+00:00
shop.candyclub.com,https://shop.candyclub.com/,https://shop.candyclub.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.252697+00:00
shop.eclipsefoods.com,https://shop.eclipsefoods.com/,https://eclipsefoods.com/,200,,0,none,,2026-03-16T14:33:44.289006+00:00
shop.halfdays.com,https://shop.halfdays.com/,https://shop.halfdays.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.295513+00:00
shop.join-eby.com,https://shop.join-eby.com,https://shop.join-eby.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.402498+00:00
shop.lovedandy.com,https://shop.lovedandy.com/,https://shop.lovedandy.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:33:44.443099+00:00
shop.lululemon.com,https://shop.lululemon.com/,https://shop.lululemon.com/,,TimeoutError: The read operation timed out,0,none,,2026-03-16T14:33:44.526988+00:00
shop.momofuku.com,https://shop.momofuku.com,https://shop.momofuku.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.530821+00:00
shop.petitpli.com,https://shop.petitpli.com/,https://shop.petitpli.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.568891+00:00
shop.therapynotebooks.com,https://shop.therapynotebooks.com/,https://shop.therapynotebooks.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.674964+00:00
shop.tropicfeel.com,https://shop.tropicfeel.com/,https://shop.tropicfeel.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.704010+00:00
shopalexis.com,https://www.shopalexis.com/,https://www.shopalexis.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.719311+00:00
shopbala.com,https://www.shopbala.com/,https://www.shopbala.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.837768+00:00
shopboldr.com,https://shopboldr.com/,https://shopboldr.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:44.867005+00:00
shopbop.com,https://www.shopbop.com/,https://www.shopbop.com/,200,,0,none,,2026-03-16T14:33:44.907061+00:00
shopcider.com,https://shopcider.com,https://www.shopcider.com/,200,,0,none,,2026-03-16T14:33:44.944069+00:00
shopcoconutcartel.com,https://shopcoconutcartel.com/,https://coconutcartel.com/,200,,0,none,,2026-03-16T14:33:45.004655+00:00
shopcuup.com,https://shopcuup.com,https://www.shopcuup.com/,200,,0,none,,2026-03-16T14:33:45.022601+00:00
shopdazey.com,https://shopdazey.com/,https://www.bernard-mabille.com/contact_site/,200,,0,none,,2026-03-16T14:33:45.018980+00:00
shopflamingo.com,https://www.shopflamingo.com/,https://www.shopflamingo.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:45.021890+00:00
shopgirlscrew.com,https://shopgirlscrew.com,https://shopgirlscrew.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:45.021524+00:00
shopgoodboy.com,https://shopgoodboy.com/,https://shopgoodboy.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:45.179033+00:00
shopimpressions.com,https://www.shopimpressions.com/,https://www.shopimpressions.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:45.204469+00:00
shoplamarue.com,https://www.shoplamarue.com/,https://www.shoplamarue.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:45.349523+00:00
shopmoment.com,https://www.shopmoment.com/,https://www.shopmoment.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:33:45.360845+00:00
shopmrbeast.com,https://shopmrbeast.com,https://shopmrbeast.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.037587+00:00
shoppehr.com,https://shoppehr.com,https://pehr.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.055759+00:00
shopredone.com,https://shopredone.com,https://shopredone.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.519373+00:00
shopremi.com,https://shopremi.com,https://shopremi.com,403,HTTPError: 403,0,none,,2026-03-16T14:33:46.573895+00:00
shopshashi.com,https://shopshashi.com,https://shopshashi.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.682101+00:00
shopsoko.com,https://shopsoko.com,https://shopsoko.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.692678+00:00
shopthemint.com,https://shopthemint.com,https://shopthemint.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.755814+00:00
shopunderstatement.com,https://www.shopunderstatement.com,https://www.shopunderstatement.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.820793+00:00
shopvida.com,https://shopvida.com,https://shopvida.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.836936+00:00
siblings.co,https://siblings.co/,https://siblings.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.841109+00:00
siennanaturals.com,https://www.siennanaturals.com/,https://www.siennanaturals.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.898059+00:00
sietefoods.com,https://sietefoods.com,https://sietefoods.com,200,,0,none,,2026-03-16T14:33:46.964344+00:00
sijohome.com,https://sijohome.com,https://sijohome.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.989444+00:00
silfenstudio.com,https://silfenstudio.com/,https://silfenstudio.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:46.996544+00:00
simkhai.com,https://simkhai.com/,https://simkhai.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.164249+00:00
simpleretro.com,https://simpleretro.com,https://simpleretro.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.193784+00:00
simplisafe.com,https://simplisafe.com/,https://simplisafe.com/,200,,0,none,,2026-03-16T14:33:47.210664+00:00
simplyframed.com,https://simplyframed.com/,https://simplyframed.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|shopify-payment-button|/cdn/shop/|shop.app|shopify-section|shopify-features|shopify-pay,2026-03-16T14:33:47.289259+00:00
singular-society.com,https://singular-society.com/,https://singular-society.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.333988+00:00
sinnersattire.com,https://sinnersattire.com,https://sinnersattire.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.370147+00:00
siobeauty.com,https://siobeauty.com,https://siobeauty.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.451077+00:00
sisterjane.com,https://sisterjane.com/,https://sisterjane.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.498003+00:00
sisterlytribe.com,https://sisterlytribe.com/,https://sisterlytribe.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.521644+00:00
sivanaspirit.com,https://www.sivanaspirit.com/,https://www.sivanaspirit.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.530113+00:00
skims.com,https://skims.com,https://skims.com/en-de,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:47.586744+00:00
skin.software,https://www.skin.software/,https://www.skin.software/,200,,0,none,,2026-03-16T14:33:47.658744+00:00
skinandme.com,https://skinandme.com,https://www.skinandme.com/,200,,0,none,,2026-03-16T14:33:47.679251+00:00
skinnydiplondon.com,https://skinnydiplondon.com,https://skinnydiplondon.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.682690+00:00
skylar.com,https://skylar.com,https://skylar.com,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:33:47.817541+00:00
slamjam.com,https://www.slamjam.com/,https://www.slamjam.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.885675+00:00
slatemilk.com,https://slatemilk.com/,https://slatemilk.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:47.908885+00:00
sleepsonno.com,https://www.sleepsonno.com/,https://www.sleepsonno.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.064802+00:00
sleepycat.in,https://sleepycat.in/,https://sleepycat.in/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.073487+00:00
sleepyowl.co,https://sleepyowl.co/,https://sleepyowl.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.112804+00:00
slickgorilla.co.uk,https://slickgorilla.co.uk/,https://slickgorilla.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.154299+00:00
slip.com,https://slip.com,https://slip.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.223340+00:00
smalls.com,https://www.smalls.com/,https://www.smalls.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:33:48.231799+00:00
smartsaker.com,https://www.smartsaker.com/,https://www.smartsaker.com/,200,,0,none,,2026-03-16T14:33:48.251520+00:00
smartsweets.com,https://smartsweets.com,https://smartsweets.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.308581+00:00
smellveil.com,https://smellveil.com/,https://smellveil.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features|shopify-dynamic-checkout,2026-03-16T14:33:48.342652+00:00
smiledirectclub.com,https://smiledirectclub.com/,https://smileset.com/pages/former-smiledirectclub-customers,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.355781+00:00
smiletwice.com,https://www.smiletwice.com/,https://www.smiletwice.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.373510+00:00
smilobaby.com,https://www.smilobaby.com/,https://www.smilobaby.com/,200,,0,none,,2026-03-16T14:33:48.420261+00:00
smolproducts.com,https://smolproducts.com/,https://smol.com/uk,200,,0,none,,2026-03-16T14:33:48.536334+00:00
snacktbh.com,https://www.snacktbh.com/,https://www.snacktbh.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|shop.app|shopify-section|shopify-features|shopify-dynamic-checkout,2026-03-16T14:33:48.673937+00:00
sneakenergy.com,https://sneakenergy.com/,https://sneakenergy.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.741090+00:00
sneakerpolitics.com,https://sneakerpolitics.com/,https://sneakerpolitics.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.899459+00:00
snibbs.co,https://snibbs.co/,https://snibbs.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.990684+00:00
snif.co,https://snif.co/,https://snif.co/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.970531+00:00
snowdays.com,https://www.snowdays.com/,https://www.snowdays.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.997060+00:00
snowehome.com,https://snowehome.com/,https://snowehome.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:48.999422+00:00
snowpeak.com,https://snowpeak.com/,https://snowpeak.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:49.096807+00:00
snugglemeorganic.com,https://snugglemeorganic.com,https://snugglemeorganic.com,429,HTTPError: 429,0,none,,2026-03-16T14:33:49.187317+00:00
snuza.com,https://www.snuza.com/,https://www.snuza.com/,200,,0,none,,2026-03-16T14:33:49.186875+00:00
soarrunning.com,https://www.soarrunning.com/,https://www.soarrunning.com/,429,HTTPError: 429,0,none,,2026-03-16T14:33:49.243041+00:00
